text,sentiment,eof,responsiveness,accuracy
"কর কম নিয়ে কার্যকরভাবে সংগ্রহের ব্যবস্থা করা উচিত। প্রতিটা রিচার্জ/মিনিট ক্রয়/বান্ডেল ক্রয় বা অন্য যেকোনো লেনদেন সরাসরি বিটিআরসির গেটওয়ে থেকে হবে, যেখানে গ্রাহকের প্রদানকৃত কর বিটিআরসি আগেই কেটে নিবে, কোম্পানির জিম্মায় যাবে না। তাহলে গ্রামীণ ফোনের বারো হাজার কোটি টাকার বিপরীতে দুই হাজার কোটি দেয়ার কেলেঙ্কারি আর হবে না", positive, high, na, na
"কম হয়ে গেছে, আরও বেশি নেন।", negative, na, na, na
এমবির দাম কোনোভাবে আরেকটু বাড়ানো যায় না?, negative, na, na, na
পকেট কাটে জনগণের আর উন্নয়নের গল্প শোনায় চোরের দল।, negative, na, na, na
ফাজলামির সীমা থাকা দরকার!, negative, na, na, na
এরা পাকিস্তানিদের চেয়েও বেশি ভয়ংকর, negative, na, na, na
"চোরের ঘরের চোরেরা দেশটা লুটপাট করে খাইয়া শেষ করছে, এখন ভ্যাট ট্যাক্স বাড়াবে", negative, na, na, na
এই চোরেরা মানুষের জীবনকে দুর্বিষহ করে তুলেছে।, negative, na, na, na
নতুন ভাবে গরিবের রক্ত চুষে খাওয়ার পাঁয়তারা বের করে, negative, low, na, na
বাংলাদেশের সাধারণ জনগণ এখনো কোন আন্দোলনে না নামলে জনগণের পরনে কোন কাপড়ও থাকবে না, negative, na, na, na
হাস্যকর, negative, na, na, na
"করে ফালতু সিস্টেম, বেতন দেবার সময় উৎস কর কাটা হলে, সেই টাকা খরচ করার সময় আবার কর দিতে হবে কেন?", negative, low, na, na
জয় বাংলা এবার নেও ঠেলা, negative, na, na, na
একশত টাকা নিয়ে যান, negative, na, na, na
আহারে শোষণ করা সারা। দে আরও নৌকায় ভোট।, negative, na, na, na
আমার হতে তেত্রিশ দশমিক তেত্রিশ ভাগ কর নিয়েছে জারজরা।, negative, na, na, na
"এত ভেজাল না করে প্রত্যেক মাসে একশত পঞ্চাশ থেকে দুইশত টাকা রিচার্জ করলে যেন এক মাস নেট চলে, তাহলে তো আর এত কষ্ট করে ওয়াইফাই নিতে হচ্ছে না, নেটওয়ার্ক নিয়ে এত চিন্তাও থাকছে না", positive, high, na, na
